rowid,utility_id_ferc1,utility_id_ferc1_label,utility_id_pudl,utility_id_pudl_label,utility_name_ferc1,report_year,rate_schedule_type,billing_status,rate_schedule_description,sales_mwh,dollar_value,avg_customers_per_month,kwh_per_customer,revenue_per_kwh,Conatins CARE/FERA?,record_id
276466,240,THE POTOMAC EDISON COMPANY,321,THE POTOMAC EDISON COMPANY,THE POTOMAC EDISON COMPANY,2022,commercial,billed,OL - Outdoor Lighting,1574,284431,238,6613,0.180700004,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000913_ol__outdoor_lighting
276467,240,THE POTOMAC EDISON COMPANY,321,THE POTOMAC EDISON COMPANY,THE POTOMAC EDISON COMPANY,2022,commercial,billed,CSH - Church and School,21184,2130360,221,95855,0.100599997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000913_csh__church_and_school
276468,240,THE POTOMAC EDISON COMPANY,321,THE POTOMAC EDISON COMPANY,THE POTOMAC EDISON COMPANY,2022,commercial,billed,,2836797,196393584,50173,56540,0.069200002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000913_total
276469,240,THE POTOMAC EDISON COMPANY,321,THE POTOMAC EDISON COMPANY,THE POTOMAC EDISON COMPANY,2022,commercial,billed,SPECIAL - Contract Street Lighting,1158,57957,39,29692,0.050000001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000913_special__contract_street_lighting
276470,240,THE POTOMAC EDISON COMPANY,321,THE POTOMAC EDISON COMPANY,THE POTOMAC EDISON COMPANY,2022,commercial,billed,EMU - Outdoor Lighting,6132,1428895,308,19909,0.232999995,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000913_emu__outdoor_lighting
276471,240,THE POTOMAC EDISON COMPANY,321,THE POTOMAC EDISON COMPANY,THE POTOMAC EDISON COMPANY,2022,commercial,billed,AL- Area Lighting,921,109579,84,10964,0.119000003,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000913_al_area_lighting
276472,178,Pennsylvania Electric Company,250,Pennsylvania Electric Company,Pennsylvania Electric Company,2022,commercial,billed,Rate OL,12178,3899260,1910,6376,0.320199996,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000317_rate_ol
276473,178,Pennsylvania Electric Company,250,Pennsylvania Electric Company,Pennsylvania Electric Company,2022,commercial,billed,Rate GSS,209735,30028348,52723,3978,0.143199995,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000317_rate_gss
276474,178,Pennsylvania Electric Company,250,Pennsylvania Electric Company,Pennsylvania Electric Company,2022,commercial,billed,Rate BORD,430,58539,14,30714,0.136099994,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000317_rate_bord
276475,178,Pennsylvania Electric Company,250,Pennsylvania Electric Company,Pennsylvania Electric Company,2022,commercial,billed,Rate GSM,2090678,132828112,29280,71403,0.063500002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000317_rate_gsm
276476,178,Pennsylvania Electric Company,250,Pennsylvania Electric Company,Pennsylvania Electric Company,2022,commercial,billed,GS_NY,26200,2569599,476,55042,0.098099999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000317_gs_ny
276477,178,Pennsylvania Electric Company,250,Pennsylvania Electric Company,Pennsylvania Electric Company,2022,commercial,billed,Rate OL_NY,61,13686,11,5545,0.224399999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000317_rate_ol_ny
276478,178,Pennsylvania Electric Company,250,Pennsylvania Electric Company,Pennsylvania Electric Company,2022,commercial,billed,,2364299,170610304,84553,27962,0.0722,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000317_total
276479,178,Pennsylvania Electric Company,250,Pennsylvania Electric Company,Pennsylvania Electric Company,2022,commercial,billed,Rate H,25017,1212760,139,179978,0.048500001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000317_rate_h
276480,237,WEST PENN POWER COMPANY,358,WEST PENN POWER COMPANY,WEST PENN POWER COMPANY,2022,commercial,billed,Rate GP30S,2449336,133608464,34835,70313,0.054499999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000905_rate_gp30s
276481,237,WEST PENN POWER COMPANY,358,WEST PENN POWER COMPANY,WEST PENN POWER COMPANY,2022,commercial,billed,Rate OL,23818,5671684,4035,5903,0.238100007,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000905_rate_ol
276482,237,WEST PENN POWER COMPANY,358,WEST PENN POWER COMPANY,WEST PENN POWER COMPANY,2022,commercial,billed,Rate GS20,235228,28605872,61610,3818,0.121600002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000905_rate_gs20
276483,237,WEST PENN POWER COMPANY,358,WEST PENN POWER COMPANY,WEST PENN POWER COMPANY,2022,commercial,billed,,2708382,167886016,100480,26954,0.061999999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000905_total
276484,177,Pennsylvania Power Company,251,Pennsylvania Power Company,Pennsylvania Power Company,2022,commercial,billed,GM-Gen Service- Medium,614635,35993820,8351,73600,0.058600001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000316_gmgen_service_medium
276485,177,Pennsylvania Power Company,251,Pennsylvania Power Company,Pennsylvania Power Company,2022,commercial,billed,PLS - Private Outdoor Lighting,2769,708244,699,3962,0.255699992,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000316_pls__private_outdoor_lighting
276486,177,Pennsylvania Power Company,251,Pennsylvania Power Company,Pennsylvania Power Company,2022,commercial,billed,GS - Gen. Service Small,54179,8896116,11502,4710,0.164199993,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000316_gs__gen_service_small
276487,177,Pennsylvania Power Company,251,Pennsylvania Power Company,Pennsylvania Power Company,2022,commercial,billed,GSPNP - Gen Service Public or Non,2058,172702,88,23391,0.083899997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000316_gspnp__gen_service_public_or_non
276488,177,Pennsylvania Power Company,251,Pennsylvania Power Company,Pennsylvania Power Company,2022,commercial,billed,Rate GSL,15175,375676,11,1379559,0.024800001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000316_rate_gsl
276489,177,Pennsylvania Power Company,251,Pennsylvania Power Company,Pennsylvania Power Company,2022,commercial,billed,,688818,46146560,20651,33355,0.067000002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000316_total
276490,179,Metropolitan Edison Company,180,Metropolitan Edison Company,Metropolitan Edison Company,2022,commercial,billed,Rate MS,4679,274882,54,86648,0.058699999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000318_rate_ms
276491,179,Metropolitan Edison Company,180,Metropolitan Edison Company,Metropolitan Edison Company,2022,commercial,billed,Rate BORD,1111,155018,68,16338,0.139500007,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000318_rate_bord
276492,179,Metropolitan Edison Company,180,Metropolitan Edison Company,Metropolitan Edison Company,2022,commercial,billed,Rate GSS,160430,23522100,40716,3940,0.146599993,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000318_rate_gss
276493,179,Metropolitan Edison Company,180,Metropolitan Edison Company,Metropolitan Edison Company,2022,commercial,billed,Rate GSM,1891756,114709680,25726,73535,0.060600001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000318_rate_gsm
276494,179,Metropolitan Edison Company,180,Metropolitan Edison Company,Metropolitan Edison Company,2022,commercial,billed,,2062348,139604128,67331,30630,0.067699999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000318_total
276495,179,Metropolitan Edison Company,180,Metropolitan Edison Company,Metropolitan Edison Company,2022,commercial,billed,Rate OL,4372,942444,767,5700,0.215599999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000318_rate_ol
276496,238,MONONGAHELA POWER COMPANY,191,Monongahela Power Co,MONONGAHELA POWER COMPANY,2022,commercial,billed,B - General Service <= 1 kV,491766,57219744,46261,10630,0.116400003,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000906_b__general_service__1_kv
276497,238,MONONGAHELA POWER COMPANY,191,Monongahela Power Co,MONONGAHELA POWER COMPANY,2022,commercial,billed,C - General Service <= 1 kV,1425284,134175024,7544,188929,0.094099998,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000906_c__general_service__1_kv
276498,238,MONONGAHELA POWER COMPANY,191,Monongahela Power Co,MONONGAHELA POWER COMPANY,2022,commercial,billed,LIT - Outdoor Lighting,447,96731,30,14900,0.216399997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000906_lit__outdoor_lighting
276499,238,MONONGAHELA POWER COMPANY,191,Monongahela Power Co,MONONGAHELA POWER COMPANY,2022,commercial,billed,SL-P- Private Outdoor Lighting,4092,591905,207,19768,0.144600004,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000906_slp_private_outdoor_lighting
276500,238,MONONGAHELA POWER COMPANY,191,Monongahela Power Co,MONONGAHELA POWER COMPANY,2022,commercial,billed,CSH - Church and School Heating,7413,753857,50,148260,0.1017,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000906_csh__church_and_school_heating
276501,238,MONONGAHELA POWER COMPANY,191,Monongahela Power Co,MONONGAHELA POWER COMPANY,2022,commercial,billed,MU - Outdoor Lighting,54,6369,2,27000,0.117899999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000906_mu__outdoor_lighting
276502,238,MONONGAHELA POWER COMPANY,191,Monongahela Power Co,MONONGAHELA POWER COMPANY,2022,commercial,billed,K - General Service,542792,34846136,15,36186132,0.064199999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000906_k__general_service
276503,238,MONONGAHELA POWER COMPANY,191,Monongahela Power Co,MONONGAHELA POWER COMPANY,2022,commercial,billed,MSL - Mercury Vapor,,,,,,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000906_msl__mercury_vapor
276504,238,MONONGAHELA POWER COMPANY,191,Monongahela Power Co,MONONGAHELA POWER COMPANY,2022,commercial,billed,Misc. Adjustments Not Maintained by Rate Code,,5149659,,,,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000906_misc_adjustments_not_maintained_by_rate_code
276505,238,MONONGAHELA POWER COMPANY,191,Monongahela Power Co,MONONGAHELA POWER COMPANY,2022,commercial,billed,EMU - Outdoor Lighting,8833,1561372,396,22306,0.176799998,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000906_emu__outdoor_lighting
276506,238,MONONGAHELA POWER COMPANY,191,Monongahela Power Co,MONONGAHELA POWER COMPANY,2022,commercial,billed,EM - Outdoor Lighting,,8369,1,,,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000906_em__outdoor_lighting
276507,238,MONONGAHELA POWER COMPANY,191,Monongahela Power Co,MONONGAHELA POWER COMPANY,2022,commercial,billed,,2803684,258973472,54568,51380,0.092399999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000906_total
276508,238,MONONGAHELA POWER COMPANY,191,Monongahela Power Co,MONONGAHELA POWER COMPANY,2022,commercial,billed,D - General Service 1-15kV,323003,24564312,62,5209726,0.075999998,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000906_d__general_service_115kv
276509,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,3,1313,167201,,87533,0.127299994,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_3
276510,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,Commercial Sales by Rate,,,,,,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_commercial_sales_by_rate
276511,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,11,13255,1658126,,40167,0.125100002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_11
276512,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,20,1755302,199300464,,889661,0.113499999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_20
276513,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,24,1593896,148095680,,9778503,0.092900001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_24
276514,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,14,18829,2910248,,10766,0.154599994,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_14
276515,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,,6818806,928263360,,,,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_total
276516,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,21,116284,14645315,,260726,0.1259,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_21
276517,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,12,146018,18913736,,40538,0.129500002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_12
276518,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,Special (A),136658,33754564,,5211,0.246999994,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_special_a
276519,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,22,422760,54986444,,270134,0.130099997,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_22
276520,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,Current Year Customer Refund Amortization,,33964000,,,,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_current_year_customer_refund_amortization
276521,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,9,2669141,408609248,,31871,0.153099999,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_9
276522,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,Toshiba Guarantee Amortization,,20569000,,,,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_toshiba_guarantee_amortization
276523,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,E9N,10085,-1017948,,72554,-0.100900002,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_e9n
276524,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,10,3743,1133385,,1399,0.3028,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_10
276525,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,16,74290,11283982,,16961,0.151899993,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_16
276526,168,South Carolina Electric & Gas Company,292,South Carolina Electric&Gas Company,South Carolina Electric & Gas Company,2022,commercial,billed,28,1784,253055,,89200,0.141800001,No,sales_of_electricity_by_rate_schedules_account_442_commercial_304_2022_c000241_28
